event_id,name,type,date,time,location,city,desc,image,created_at
5514,Navratri Bhajan,Jagran,2025-08-18,16:00,"Vaishno Devi Mandir, Sector 44",Ahmedabad,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5515,Radha Ashtami,Satsang,2025-09-14,10:45,"Kalka Mandir, Sector 24",Mumbai,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5516,Mata Ki Chowki,Bhajan,2025-08-16,15:30,"Kalka Mandir, Sector 48",Hyderabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5517,Satsang Sabha,Jagran,2025-10-11,19:00,"ISKCON Temple, Sector 18",Chennai,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5518,Shivratri Pooja,Satsang,2025-08-06,18:15,"Hanuman Mandir, Sector 3",Jaipur,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5519,Durga Saptashati,Satsang,2025-08-10,09:00,"ISKCON Temple, Sector 28",Varanasi,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
5520,Kirtan Mela,Satsang,2025-09-21,10:30,"Vaishno Devi Mandir, Sector 21",Delhi,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
5521,Shivratri Pooja,Jagran,2025-08-22,21:45,"ISKCON Temple, Sector 36",Ahmedabad,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
5522,Radha Ashtami,Pooja,2025-10-09,06:45,"Vaishno Devi Mandir, Sector 32",Chennai,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
5523,Jagran Mahotsav,Bhajan,2025-08-06,07:30,"Radha Krishna Mandir, Sector 19",Ahmedabad,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
5524,Sunderkand Path,Bhajan,2025-10-28,13:15,"Vaishno Devi Mandir, Sector 30",Lucknow,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5525,Lakshmi Poojan,Jagran,2025-10-07,08:45,"Shiv Mandir, Sector 30",Pune,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
5526,Ramayan Paath,Bhajan,2025-10-11,10:00,"Durga Mandir, Sector 12",Mumbai,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
5527,Shivratri Pooja,Jagran,2025-09-12,12:15,"Radha Krishna Mandir, Sector 50",Jaipur,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
5528,Ganesh Chaturthi,Jagran,2025-10-30,20:30,"Kalka Mandir, Sector 46",Varanasi,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5529,Navratri Bhajan,Pooja,2025-08-29,20:45,"Vaishno Devi Mandir, Sector 31",Delhi,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
5530,Hanuman Jayanti,Bhajan,2025-09-30,12:45,"Radha Krishna Mandir, Sector 32",Hyderabad,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
5531,Lakshmi Poojan,Satsang,2025-08-12,10:30,"Hanuman Mandir, Sector 43",Jaipur,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
5532,Sunderkand Path,Bhajan,2025-09-20,17:30,"Kalka Mandir, Sector 44",Ahmedabad,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
5533,Navratri Bhajan,Jagran,2025-10-12,19:45,"Shiv Mandir, Sector 20",Pune,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
5534,Kirtan Mela,Satsang,2025-10-12,14:30,"Shiv Mandir, Sector 40",Pune,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5535,Kirtan Mela,Jagran,2025-09-22,08:30,"Vaishno Devi Mandir, Sector 16",Ahmedabad,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
5536,Navratri Bhajan,Satsang,2025-08-29,07:45,"Vaishno Devi Mandir, Sector 19",Varanasi,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
5537,Hanuman Jayanti,Pooja,2025-10-22,11:30,"ISKCON Temple, Sector 10",Varanasi,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
5538,Shivratri Pooja,Pooja,2025-08-20,06:00,"Hanuman Mandir, Sector 20",Delhi,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
5539,Bhajan Sandhya,Satsang,2025-08-29,21:15,"Shiv Mandir, Sector 47",Ahmedabad,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
5540,Navratri Bhajan,Bhajan,2025-10-19,16:30,"Shiv Mandir, Sector 16",Mumbai,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5541,Radha Ashtami,Jagran,2025-08-12,13:30,"Hanuman Mandir, Sector 49",Lucknow,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
5542,Bhajan Sandhya,Bhajan,2025-09-26,13:30,"Vaishno Devi Mandir, Sector 4",Hyderabad,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
5543,Hanuman Jayanti,Jagran,2025-08-28,15:15,"Shiv Mandir, Sector 27",Ahmedabad,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
5544,Kirtan Mela,Pooja,2025-10-01,18:30,"Vaishno Devi Mandir, Sector 45",Pune,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
5545,Durga Saptashati,Jagran,2025-09-06,14:30,"Hanuman Mandir, Sector 32",Delhi,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5546,Bhajan Sandhya,Pooja,2025-10-26,12:15,"Vaishno Devi Mandir, Sector 19",Lucknow,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
5547,Kirtan Mela,Jagran,2025-09-01,19:30,"Radha Krishna Mandir, Sector 35",Hyderabad,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
5548,Radha Ashtami,Bhajan,2025-09-04,06:15,"Shiv Mandir, Sector 20",Pune,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5549,Jagran Mahotsav,Jagran,2025-08-05,16:30,"ISKCON Temple, Sector 28",Lucknow,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
5550,Hanuman Jayanti,Jagran,2025-10-28,07:45,"Hanuman Mandir, Sector 4",Mumbai,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
5551,Sunderkand Path,Jagran,2025-09-30,18:00,"Shiv Mandir, Sector 9",Jaipur,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
5552,Durga Saptashati,Jagran,2025-10-28,05:30,"ISKCON Temple, Sector 9",Chennai,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5553,Navratri Bhajan,Bhajan,2025-09-11,07:15,"Radha Krishna Mandir, Sector 39",Lucknow,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
5554,Jagran Mahotsav,Pooja,2025-09-03,10:30,"Hanuman Mandir, Sector 45",Lucknow,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5555,Ganesh Chaturthi,Satsang,2025-09-21,21:45,"Shiv Mandir, Sector 3",Delhi,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
5556,Bhajan Sandhya,Satsang,2025-08-14,12:30,"Durga Mandir, Sector 30",Ahmedabad,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
5557,Ganesh Chaturthi,Pooja,2025-10-29,08:45,"ISKCON Temple, Sector 49",Hyderabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5558,Bhajan Sandhya,Pooja,2025-09-24,11:15,"Kalka Mandir, Sector 13",Bangalore,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5559,Radha Ashtami,Bhajan,2025-08-10,14:30,"Hanuman Mandir, Sector 42",Mumbai,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5560,Krishna Janmashtami,Satsang,2025-10-09,21:00,"Hanuman Mandir, Sector 44",Lucknow,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5561,Sunderkand Path,Bhajan,2025-08-04,06:30,"ISKCON Temple, Sector 17",Pune,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5562,Durga Saptashati,Jagran,2025-08-21,12:45,"Radha Krishna Mandir, Sector 2",Hyderabad,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
5563,Ramayan Paath,Bhajan,2025-08-11,05:45,"Radha Krishna Mandir, Sector 24",Hyderabad,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
5564,Shivratri Pooja,Bhajan,2025-08-27,20:15,"Hanuman Mandir, Sector 22",Pune,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5565,Shivratri Pooja,Bhajan,2025-08-14,08:30,"ISKCON Temple, Sector 2",Pune,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
5566,Navratri Bhajan,Pooja,2025-08-19,18:45,"Hanuman Mandir, Sector 48",Chennai,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5567,Radha Ashtami,Pooja,2025-09-21,06:45,"Durga Mandir, Sector 40",Varanasi,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
5568,Durga Saptashati,Satsang,2025-10-27,21:00,"Hanuman Mandir, Sector 34",Delhi,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
5569,Jagran Mahotsav,Jagran,2025-10-10,05:00,"Durga Mandir, Sector 45",Mumbai,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5570,Durga Saptashati,Jagran,2025-08-29,07:15,"ISKCON Temple, Sector 26",Pune,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5571,Bhajan Sandhya,Satsang,2025-10-15,11:45,"Radha Krishna Mandir, Sector 26",Mumbai,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5572,Bhajan Sandhya,Pooja,2025-08-04,08:00,"Vaishno Devi Mandir, Sector 17",Varanasi,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5573,Krishna Janmashtami,Jagran,2025-08-27,17:15,"Durga Mandir, Sector 50",Delhi,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5574,Durga Saptashati,Jagran,2025-09-16,05:00,"Hanuman Mandir, Sector 25",Pune,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5575,Lakshmi Poojan,Pooja,2025-10-14,05:30,"Shiv Mandir, Sector 12",Bangalore,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5576,Bhajan Sandhya,Satsang,2025-08-04,13:45,"ISKCON Temple, Sector 37",Delhi,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
5577,Krishna Janmashtami,Jagran,2025-08-12,07:45,"Hanuman Mandir, Sector 34",Varanasi,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5578,Hanuman Jayanti,Satsang,2025-10-12,20:30,"Shiv Mandir, Sector 10",Pune,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5579,Mata Ki Chowki,Pooja,2025-09-25,09:00,"Vaishno Devi Mandir, Sector 20",Varanasi,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
5580,Mata Ki Chowki,Satsang,2025-08-02,14:15,"Durga Mandir, Sector 16",Delhi,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
5581,Durga Saptashati,Bhajan,2025-08-31,09:45,"Vaishno Devi Mandir, Sector 49",Jaipur,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
5582,Hanuman Jayanti,Bhajan,2025-08-02,09:30,"ISKCON Temple, Sector 45",Bangalore,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
5583,Jagran Mahotsav,Pooja,2025-09-27,17:30,"Hanuman Mandir, Sector 39",Varanasi,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
5584,Ramayan Paath,Jagran,2025-10-14,18:15,"ISKCON Temple, Sector 49",Mumbai,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
5585,Satsang Sabha,Satsang,2025-09-16,19:30,"Hanuman Mandir, Sector 19",Hyderabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5586,Navratri Bhajan,Bhajan,2025-09-12,19:15,"Vaishno Devi Mandir, Sector 36",Lucknow,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5587,Ramayan Paath,Pooja,2025-09-19,06:15,"Kalka Mandir, Sector 34",Jaipur,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
5588,Durga Saptashati,Bhajan,2025-08-01,14:30,"Hanuman Mandir, Sector 7",Varanasi,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
5589,Durga Saptashati,Bhajan,2025-09-08,19:00,"Vaishno Devi Mandir, Sector 32",Bangalore,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5590,Jagran Mahotsav,Satsang,2025-09-30,17:30,"ISKCON Temple, Sector 42",Hyderabad,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
5591,Jagran Mahotsav,Jagran,2025-09-19,16:00,"Hanuman Mandir, Sector 8",Jaipur,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
5592,Kirtan Mela,Jagran,2025-09-13,08:00,"Shiv Mandir, Sector 17",Pune,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5593,Radha Ashtami,Jagran,2025-10-10,09:00,"Vaishno Devi Mandir, Sector 2",Lucknow,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
5594,Mata Ki Chowki,Pooja,2025-08-01,15:00,"Durga Mandir, Sector 13",Pune,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5595,Ramayan Paath,Bhajan,2025-09-10,09:15,"Hanuman Mandir, Sector 16",Ahmedabad,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
5596,Bhajan Sandhya,Pooja,2025-08-12,12:00,"Hanuman Mandir, Sector 33",Jaipur,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
5597,Ganesh Chaturthi,Pooja,2025-08-19,20:15,"Shiv Mandir, Sector 50",Varanasi,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
5598,Bhajan Sandhya,Jagran,2025-10-08,14:15,"ISKCON Temple, Sector 17",Jaipur,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5599,Radha Ashtami,Bhajan,2025-10-07,13:00,"Hanuman Mandir, Sector 9",Varanasi,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
5600,Bhajan Sandhya,Pooja,2025-09-26,09:15,"Vaishno Devi Mandir, Sector 4",Chennai,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5601,Ganesh Chaturthi,Satsang,2025-10-29,05:00,"Durga Mandir, Sector 12",Jaipur,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5602,Bhajan Sandhya,Bhajan,2025-10-30,20:15,"Radha Krishna Mandir, Sector 40",Ahmedabad,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5603,Mata Ki Chowki,Jagran,2025-10-02,08:00,"Shiv Mandir, Sector 5",Delhi,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
5604,Ramayan Paath,Satsang,2025-09-07,06:30,"Durga Mandir, Sector 23",Bangalore,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5605,Ganesh Chaturthi,Bhajan,2025-08-12,20:45,"ISKCON Temple, Sector 12",Delhi,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
5606,Bhajan Sandhya,Bhajan,2025-08-12,06:15,"Kalka Mandir, Sector 25",Lucknow,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
5607,Ganesh Chaturthi,Jagran,2025-10-21,05:15,"Vaishno Devi Mandir, Sector 33",Hyderabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5608,Ganesh Chaturthi,Bhajan,2025-08-16,15:00,"Kalka Mandir, Sector 29",Varanasi,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
5609,Shivratri Pooja,Bhajan,2025-10-12,20:45,"ISKCON Temple, Sector 16",Pune,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5610,Kirtan Mela,Bhajan,2025-08-29,21:15,"Radha Krishna Mandir, Sector 13",Bangalore,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5611,Kirtan Mela,Bhajan,2025-09-23,16:00,"Hanuman Mandir, Sector 46",Mumbai,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
5612,Bhajan Sandhya,Jagran,2025-09-09,08:15,"Kalka Mandir, Sector 38",Lucknow,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5613,Ganesh Chaturthi,Satsang,2025-08-20,13:45,"ISKCON Temple, Sector 43",Lucknow,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
5614,Navratri Bhajan,Satsang,2025-09-20,15:00,"Hanuman Mandir, Sector 46",Pune,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5615,Satsang Sabha,Pooja,2025-10-30,21:30,"Hanuman Mandir, Sector 36",Ahmedabad,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
5616,Krishna Janmashtami,Jagran,2025-09-08,15:30,"Durga Mandir, Sector 43",Bangalore,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
5617,Shivratri Pooja,Jagran,2025-08-29,14:45,"Radha Krishna Mandir, Sector 25",Lucknow,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
5618,Jagran Mahotsav,Jagran,2025-09-08,07:15,"Kalka Mandir, Sector 50",Lucknow,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
5619,Krishna Janmashtami,Pooja,2025-10-01,10:15,"Vaishno Devi Mandir, Sector 20",Hyderabad,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5620,Lakshmi Poojan,Bhajan,2025-10-26,10:45,"Kalka Mandir, Sector 41",Varanasi,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
5621,Navratri Bhajan,Jagran,2025-10-26,21:30,"Radha Krishna Mandir, Sector 3",Delhi,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
5622,Mata Ki Chowki,Pooja,2025-08-10,09:45,"Kalka Mandir, Sector 49",Ahmedabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5623,Satsang Sabha,Jagran,2025-09-15,10:30,"Durga Mandir, Sector 38",Hyderabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
5624,Navratri Bhajan,Jagran,2025-08-28,11:30,"Kalka Mandir, Sector 20",Jaipur,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5625,Ramayan Paath,Bhajan,2025-10-14,10:30,"Radha Krishna Mandir, Sector 7",Varanasi,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
5626,Hanuman Jayanti,Bhajan,2025-08-08,08:45,"Kalka Mandir, Sector 13",Delhi,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
5627,Radha Ashtami,Satsang,2025-09-19,19:00,"Shiv Mandir, Sector 30",Lucknow,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
5628,Jagran Mahotsav,Pooja,2025-08-28,12:00,"Durga Mandir, Sector 2",Hyderabad,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
5629,Hanuman Jayanti,Pooja,2025-09-02,13:45,"Shiv Mandir, Sector 39",Bangalore,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
5630,Sunderkand Path,Bhajan,2025-10-08,21:15,"Shiv Mandir, Sector 17",Ahmedabad,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
5631,Mata Ki Chowki,Pooja,2025-08-31,05:30,"Kalka Mandir, Sector 32",Pune,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
5632,Shivratri Pooja,Pooja,2025-09-21,16:00,"Hanuman Mandir, Sector 43",Pune,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5633,Jagran Mahotsav,Satsang,2025-08-16,10:45,"ISKCON Temple, Sector 13",Pune,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
5634,Durga Saptashati,Pooja,2025-10-15,15:30,"Hanuman Mandir, Sector 22",Mumbai,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
5635,Krishna Janmashtami,Satsang,2025-10-18,16:00,"ISKCON Temple, Sector 25",Mumbai,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
5636,Ramayan Paath,Pooja,2025-08-08,06:30,"Hanuman Mandir, Sector 18",Ahmedabad,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
5637,Radha Ashtami,Jagran,2025-08-25,16:00,"ISKCON Temple, Sector 33",Ahmedabad,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
5638,Shivratri Pooja,Pooja,2025-08-12,05:45,"Kalka Mandir, Sector 48",Mumbai,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
5639,Radha Ashtami,Pooja,2025-09-02,14:45,"Shiv Mandir, Sector 8",Bangalore,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
5640,Mata Ki Chowki,Satsang,2025-08-09,21:30,"Radha Krishna Mandir, Sector 14",Bangalore,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
5641,Satsang Sabha,Satsang,2025-08-18,07:30,"Vaishno Devi Mandir, Sector 10",Jaipur,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5642,Bhajan Sandhya,Jagran,2025-08-30,10:15,"Vaishno Devi Mandir, Sector 6",Delhi,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5643,Ramayan Paath,Jagran,2025-10-15,09:30,"ISKCON Temple, Sector 31",Hyderabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
5644,Krishna Janmashtami,Pooja,2025-08-28,06:00,"Shiv Mandir, Sector 11",Hyderabad,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5645,Hanuman Jayanti,Satsang,2025-10-15,19:15,"Radha Krishna Mandir, Sector 29",Chennai,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5646,Navratri Bhajan,Pooja,2025-10-15,20:00,"ISKCON Temple, Sector 7",Chennai,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
5647,Kirtan Mela,Pooja,2025-08-16,14:45,"Durga Mandir, Sector 32",Jaipur,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
5648,Ramayan Paath,Pooja,2025-09-23,21:45,"Kalka Mandir, Sector 9",Mumbai,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
5649,Shivratri Pooja,Jagran,2025-09-09,09:45,"Shiv Mandir, Sector 27",Delhi,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
5650,Kirtan Mela,Jagran,2025-10-30,14:30,"ISKCON Temple, Sector 32",Bangalore,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
5651,Durga Saptashati,Satsang,2025-10-17,09:15,"ISKCON Temple, Sector 12",Bangalore,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5652,Satsang Sabha,Jagran,2025-10-11,11:30,"Kalka Mandir, Sector 46",Pune,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
5653,Sunderkand Path,Bhajan,2025-10-18,11:15,"Kalka Mandir, Sector 20",Delhi,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
5654,Hanuman Jayanti,Pooja,2025-10-11,15:45,"Vaishno Devi Mandir, Sector 18",Bangalore,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5655,Bhajan Sandhya,Pooja,2025-09-03,16:30,"Durga Mandir, Sector 37",Bangalore,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5656,Satsang Sabha,Satsang,2025-10-10,15:45,"Hanuman Mandir, Sector 3",Lucknow,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5657,Kirtan Mela,Pooja,2025-10-03,10:30,"Radha Krishna Mandir, Sector 42",Hyderabad,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
5658,Navratri Bhajan,Satsang,2025-08-12,08:30,"Radha Krishna Mandir, Sector 48",Lucknow,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
5659,Kirtan Mela,Bhajan,2025-09-14,19:45,"Radha Krishna Mandir, Sector 28",Pune,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
5660,Durga Saptashati,Bhajan,2025-10-18,15:30,"Durga Mandir, Sector 6",Chennai,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
5661,Shivratri Pooja,Bhajan,2025-10-15,17:15,"Hanuman Mandir, Sector 1",Mumbai,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
5662,Jagran Mahotsav,Pooja,2025-08-03,10:45,"ISKCON Temple, Sector 47",Mumbai,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5663,Ganesh Chaturthi,Bhajan,2025-10-23,19:15,"Radha Krishna Mandir, Sector 21",Varanasi,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
5664,Mata Ki Chowki,Satsang,2025-09-10,11:45,"ISKCON Temple, Sector 23",Bangalore,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
5665,Navratri Bhajan,Pooja,2025-10-01,09:45,"ISKCON Temple, Sector 48",Chennai,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
5666,Kirtan Mela,Jagran,2025-08-11,09:30,"Shiv Mandir, Sector 39",Pune,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5667,Krishna Janmashtami,Pooja,2025-10-26,12:30,"Hanuman Mandir, Sector 10",Bangalore,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
5668,Jagran Mahotsav,Satsang,2025-10-02,06:30,"Hanuman Mandir, Sector 34",Bangalore,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
5669,Navratri Bhajan,Satsang,2025-10-27,12:45,"Vaishno Devi Mandir, Sector 18",Lucknow,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
5670,Ganesh Chaturthi,Jagran,2025-10-22,11:00,"Durga Mandir, Sector 25",Hyderabad,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
5671,Bhajan Sandhya,Bhajan,2025-10-27,12:15,"Hanuman Mandir, Sector 40",Pune,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
5672,Mata Ki Chowki,Satsang,2025-10-28,20:15,"Hanuman Mandir, Sector 3",Lucknow,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
5673,Krishna Janmashtami,Pooja,2025-09-22,12:45,"ISKCON Temple, Sector 23",Jaipur,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
